latency,type,urevent,urtype,ID,ProblemItem,confidence,confidence_rt,difficulty,fluency,participant,response,response_time,confidence_level,epoch,Subject,ERN_FzCz,Pe_PzCz
36977,response,325,201,8,7 * 7 = 47,91.475,1.91383330430835,easy,low,cnf050,correct,1.36684565083124,high,104,cnf050,12.2424,8.956656
37335,response,328,200,5,6 * 9 = 56,2.19166666666667,2.16346030496061,easy,low,cnf050,error,1.85021430626512,low,105,cnf050,-0.1277227,13.2443
37693,response,331,200,31,18 * 4 = 72,43.9916666666667,2.46405543596484,hard,high,cnf050,error,1.43352786172181,med,106,cnf050,-23.83199,-2.404944
38051,response,334,201,7,7 * 6 = 42,18.6916666666667,2.71364138438366,easy,high,cnf050,correct,2.08357590576634,low,107,cnf050,-9.528261,-14.42206
38409,response,337,201,10,7 * 9 = 65,69.2916666666667,2.19753570272587,easy,low,cnf050,correct,1.23337956005707,high,108,cnf050,-4.282405,-10.67605
38767,response,340,200,6,7 * 4 = 28,34.6416666666667,2.66412419872358,easy,high,cnf050,error,1.15014490205795,med,109,cnf050,-4.256213,-26.27123
39125,response,343,200,29,17 * 8 = 136,49.8583333333333,1.76349276211113,hard,high,cnf050,error,2.06681402772665,med,110,cnf050,-23.44689,-20.81339
39483,response,346,200,27,17 * 6 = 102,35.65,2.39760703127831,hard,high,cnf050,error,1.53342369152233,med,111,cnf050,-9.129894,-19.43648
39841,response,349,201,2,6 * 6 = 36,78,2.29775738576427,easy,high,cnf050,correct,1.01714674429968,high,112,cnf050,4.099332,-5.720594
40199,response,352,200,21,16 * 4 = 64,53.1583333333333,1.79760023206472,hard,high,cnf050,error,1.15038993349299,med,113,cnf050,-15.51281,-19.46022
40557,response,355,201,9,7 * 8 = 56,54.5333333333333,3.2800699044019,easy,high,cnf050,correct,1.53332811640576,med,114,cnf050,8.05482,1.782463
40915,response,358,201,16,9 * 4 = 36,61.5916666666667,1.98022301704623,easy,high,cnf050,correct,1.45023489650339,med,115,cnf050,-2.062442,-5.425122
41273,response,361,201,14,8 * 8 = 64,41.0583333333333,2.26447160448879,easy,high,cnf050,correct,1.25020045111887,med,116,cnf050,-14.18153,-12.43933
41631,response,364,200,13,8 * 7 = 54,46.7416666666667,2.16391540900804,easy,low,cnf050,error,1.43348841299303,med,117,cnf050,7.758031,-5.73832
41989,response,367,200,1,6 * 4 = 24,59.1166666666667,3.09689387446269,easy,high,cnf050,error,2.16680511157028,med,118,cnf050,0.3663893,4.609167
42347,response,370,201,18,9 * 7 = 65,50.775,1.71358012664132,easy,low,cnf050,correct,1.56690447125584,med,119,cnf050,-10.44944,5.003825
42705,response,373,200,4,6 * 8 = 48,35.8333333333333,1.74740921030752,easy,high,cnf050,error,1.36688157147728,med,120,cnf050,-17.296,-10.12871
43063,response,376,200,22,16 * 6 = 96,34,2.34748464380391,hard,high,cnf050,error,1.1002280972898,med,121,cnf050,-10.93971,-25.72604
43421,response,379,201,15,8 * 9 = 74,60.7666666666667,2.09716103575192,easy,low,cnf050,correct,1.76683404063806,med,122,cnf050,6.088705,3.389324
103,response,3,201,23,16 * 7 = 114,11.8166666666667,3.94724192167632,hard,low,cnf051,correct,1.48295941459946,low,1,cnf051,-3.996665,-9.735848
461,response,6,201,11,8 * 4 = 32,74.7,1.69788432720816,easy,high,cnf051,correct,1.08363876730436,high,2,cnf051,-7.563183,6.744559
819,response,9,201,12,8 * 6 = 48,48.3916666666667,2.81415941409068,easy,high,cnf051,correct,1.15032578911632,med,3,cnf051,-4.647779,-6.397011
1177,response,12,201,28,17 * 7 = 117,11.2666666666667,2.66372073092498,hard,low,cnf051,correct,1.00015426712343,low,4,cnf051,-4.800082,-9.061213
1535,response,15,200,29,17 * 8 = 136,25.8416666666667,2.01383689633803,hard,high,cnf051,error,1.85022456932347,low,5,cnf051,6.996825,11.24962
1893,response,18,200,27,17 * 6 = 102,3.10833333333334,2.11418237769976,hard,high,cnf051,error,1.16670600854559,low,6,cnf051,-10.55502,11.6477
2251,response,21,201,14,8 * 8 = 64,96.7,2.13128710753517,easy,high,cnf051,correct,0.699985695828218,high,7,cnf051,-2.728668,1.258271
2609,response,24,200,7,7 * 6 = 42,72.3166666666667,2.36387191916583,easy,high,cnf051,error,1.50020654476248,high,8,cnf051,3.926217,-1.463545
2967,response,27,201,19,9 * 8 = 72,97.7083333333333,2.04767303576227,easy,high,cnf051,correct,1.06682525284123,high,9,cnf051,-7.270759,4.38848
3325,response,30,200,8,7 * 7 = 47,9.89166666666666,3.93113944720244,easy,low,cnf051,error,0.850154972751625,low,10,cnf051,1.888305,-14.28127
3683,response,33,201,5,6 * 9 = 56,70.7583333333333,3.73087119561387,easy,low,cnf051,correct,1.56725662352983,high,11,cnf051,-4.089157,2.171766
4041,response,36,200,31,18 * 4 = 72,74.7,2.44745103223249,hard,high,cnf051,error,1.48367879336001,high,12,cnf051,0.2297826,15.18531
4399,response,39,201,15,8 * 9 = 74,95.05,1.89487480308162,easy,low,cnf051,correct,1.9836499284138,high,13,cnf051,-9.23357,-10.65222
4757,response,42,201,6,7 * 4 = 28,91.6583333333333,1.91367647133302,easy,high,cnf051,correct,1.10023771889973,high,14,cnf051,6.208512,21.2629
5115,response,45,201,2,6 * 6 = 36,98.2583333333333,1.64771190728061,easy,high,cnf051,correct,0.966841545538045,high,15,cnf051,-9.756682,-5.018325
5473,response,48,201,25,16 * 9 = 146,7.96666666666667,2.28102886240231,hard,low,cnf051,correct,0.88351516117109,low,16,cnf051,-1.671507,5.064261
5831,response,51,201,1,6 * 4 = 24,97.3416666666667,2.33114515611669,easy,high,cnf051,correct,0.950093779014423,high,17,cnf051,7.081936,19.75899
6189,response,54,200,26,17 * 4 = 68,88.9083333333333,1.94760016782675,hard,high,cnf051,error,1.00013694819063,high,18,cnf051,-6.35517,5.588053
6547,response,57,201,18,9 * 7 = 65,94.5,1.96420008159475,easy,low,cnf051,correct,1.33351593086263,high,19,cnf051,9.956985,33.22676
6905,response,60,200,22,16 * 6 = 96,4.94166666666667,2.63081019429956,hard,high,cnf051,error,1.31698785879416,low,20,cnf051,5.770216,-1.906243
7263,response,63,201,9,7 * 8 = 56,63.6083333333333,2.53128832619404,easy,high,cnf051,correct,0.916741929366253,med,21,cnf051,-1.812591,7.352318
7621,response,66,201,3,6 * 7 = 44,94.5,1.98133367625996,easy,low,cnf051,correct,1.28398976509925,high,22,cnf051,4.857496,8.230989
7979,response,69,201,4,6 * 8 = 48,NA,NA,easy,high,cnf051,correct,1.0835601905128,,23,cnf051,-11.89454,-20.2578
8337,response,72,200,24,16 * 8 = 128,3.84166666666666,2.01348249887815,hard,high,cnf051,error,1.06692948745331,low,24,cnf051,-4.596905,-7.999495
8695,response,75,201,10,7 * 9 = 65,97.25,1.63103630312253,easy,low,cnf051,correct,0.999982039560564,high,25,cnf051,7.555601,0.5656156
9053,response,78,201,17,9 * 6 = 54,97.1583333333333,1.96445730037522,easy,high,cnf051,correct,0.833418752183206,high,26,cnf051,6.177242,-2.030199
9411,response,81,201,16,9 * 4 = 36,56.0916666666667,2.68103906133911,easy,high,cnf051,correct,1.16692474071169,med,27,cnf051,-3.903693,12.00892
9769,response,84,201,13,8 * 7 = 54,46.1,1.9971680273884,easy,low,cnf051,correct,1.75019371591043,med,28,cnf051,1.875398,18.32965
10127,response,87,201,30,17 * 9 = 155,8.975,2.11407301161671,hard,low,cnf051,correct,1.03366134612588,low,29,cnf051,-0.9559636,-9.714175
10485,response,90,201,20,9 * 9 = 83,96.425,1.88086118904175,easy,low,cnf051,correct,1.21681235980941,high,30,cnf051,9.912392,-2.405566
10843,response,93,200,32,18 * 6 = 108,9.34166666666667,1.96440790925408,hard,high,cnf051,error,0.783454159856774,low,31,cnf051,-7.816949,-2.969803
11201,response,96,200,21,16 * 4 = 64,28.3166666666667,2.48084008559817,hard,high,cnf051,error,1.06680408521788,low,32,cnf051,-2.66887,-9.171241
11559,response,99,200,65,16 * 9 = 144,36.2916666666667,2.0963492890005,hard,high,cnf051,error,1.20026664802572,med,33,cnf051,-1.940894,9.488535
11917,response,102,201,77,19 * 6 = 116,4.3,2.16381726821419,hard,low,cnf051,correct,1.38351163326297,low,34,cnf051,-14.9089,-6.598652
12275,response,105,201,86,7 * 4 = 28,97.3416666666667,1.86453132296447,easy,high,cnf051,correct,0.850103015836794,high,35,cnf051,10.32194,13.48423
12633,response,108,200,80,19 * 9 = 171,5.30833333333333,1.91434004454641,hard,high,cnf051,error,0.933525937376544,low,36,cnf051,-7.94112,-2.161308
12991,response,111,201,95,8 * 9 = 74,92.575,2.04734782397281,easy,low,cnf051,correct,1.65010032174177,high,37,cnf051,4.01847,5.332375
13349,response,114,201,92,8 * 6 = 48,41.8833333333333,1.94764731387841,easy,high,cnf051,correct,1.11687836440979,med,38,cnf051,-8.367331,-0.2504275
13707,response,117,201,71,18 * 4 = 74,81.9416666666667,3.39747264888138,hard,low,cnf051,correct,1.21684860141249,high,39,cnf051,-0.104293,7.425076
14065,response,120,201,67,17 * 6 = 104,6.95833333333333,1.88162899680901,hard,low,cnf051,correct,1.15054227627115,low,40,cnf051,4.523488,4.14282
14423,response,123,201,84,6 * 8 = 48,21.2583333333333,2.38117677922128,easy,high,cnf051,correct,1.21697753155604,low,41,cnf051,-14.31041,-6.58641
14781,response,126,201,69,17 * 8 = 134,4.39166666666667,1.76475416042376,hard,low,cnf051,correct,0.833573981537484,low,42,cnf051,-5.662395,-10.00266
15139,response,129,201,96,9 * 4 = 36,95.4166666666667,1.4978489195928,easy,high,cnf051,correct,0.983951086062007,high,43,cnf051,-13.34147,9.201706
15497,response,132,200,93,8 * 7 = 54,38.125,1.74762922519585,easy,low,cnf051,error,0.89959646796342,med,44,cnf051,8.470483,7.965222
15855,response,135,201,90,7 * 9 = 65,96.5166666666667,1.72993789543398,easy,low,cnf051,correct,1.68347109394381,high,45,cnf051,-2.37645,1.580282
16213,response,138,200,73,18 * 7 = 126,3.01666666666667,2.7476080575143,hard,high,cnf051,error,1.21684218692826,low,46,cnf051,1.981739,8.93183
16571,response,141,201,87,7 * 6 = 42,25.475,2.34784192783991,easy,high,cnf051,correct,1.21669625857612,low,47,cnf051,-17.0577,-22.57336
16929,response,144,200,78,19 * 7 = 133,3.93333333333333,1.9144731440465,hard,high,cnf051,error,0.883468656509649,low,48,cnf051,-3.717232,5.603872
17287,response,147,201,81,6 * 4 = 24,96.7,1.74781139509287,easy,high,cnf051,correct,1.03345864999574,high,49,cnf051,-0.2642409,14.51107
17645,response,150,200,88,7 * 7 = 47,19.5166666666667,2.71436813974287,easy,low,cnf051,error,0.816715566033963,low,50,cnf051,-6.646901,-0.1214933
18003,response,153,201,85,6 * 9 = 56,93.0333333333333,1.7301088401,easy,low,cnf051,correct,2.28339931648225,high,51,cnf051,-0.4749754,3.473141
18361,response,156,200,70,17 * 9 = 153,6.68333333333333,2.56527007330442,hard,high,cnf051,error,0.96717862400692,low,52,cnf051,-4.769533,-2.039714
18719,response,159,201,76,19 * 4 = 74,3.93333333333333,2.21436749835266,hard,low,cnf051,correct,1.1671008169651,low,53,cnf051,2.43727,13.61638
19077,response,162,201,91,8 * 4 = 32,93.125,1.6646546725533,easy,high,cnf051,correct,1.18361477734288,high,54,cnf051,9.891082,16.64598
19435,response,165,201,89,7 * 8 = 56,72.3166666666667,2.69739971676609,easy,high,cnf051,correct,0.88355557207251,high,55,cnf051,-0.8625786,8.804374
19793,response,168,200,79,19 * 8 = 154,7.78333333333333,1.96320456144167,hard,low,cnf051,error,1.88357706047827,low,56,cnf051,-6.600658,25.77784
20151,response,171,201,83,6 * 7 = 44,64.6166666666667,1.647320306045,easy,low,cnf051,correct,1.41692185419379,med,57,cnf051,6.05029,9.96009
20509,response,177,201,94,8 * 8 = 64,98.2583333333333,1.69779003504664,easy,high,cnf051,correct,0.883468335843645,high,58,cnf051,15.3093,15.59664
20867,response,180,200,68,17 * 7 = 119,5.85833333333333,2.73106555291452,hard,high,cnf051,error,0.950051443709526,low,59,cnf051,-10.01369,2.028627
21225,response,183,201,82,6 * 6 = 36,97.9833333333333,1.76451297767926,easy,high,cnf051,correct,0.683657433313783,high,60,cnf051,-3.952059,4.190053
21583,response,186,201,72,18 * 6 = 106,75.0666666666667,2.26397384452866,hard,low,cnf051,correct,1.63351195392897,high,61,cnf051,-3.731041,2.55417
21941,response,189,200,74,18 * 8 = 146,3.84166666666666,1.81421169167152,hard,low,cnf051,error,1.10024734056788,low,62,cnf051,-5.169052,3.23507
22299,response,192,200,75,18 * 9 = 162,6.775,1.74806572741363,hard,high,cnf051,error,1.4669679098879,low,63,cnf051,5.106388,1.251876
22657,response,195,200,34,18 * 8 = 144,21.2583333333333,2.64729400689248,hard,high,cnf051,error,1.03394646767993,low,64,cnf051,-6.808048,8.803729
23015,response,198,201,64,16 * 8 = 126,23.7333333333333,1.93091654567979,hard,low,cnf051,correct,0.950256064243149,low,65,cnf051,-2.179897,-3.882044
23373,response,201,201,41,6 * 4 = 26,65.5333333333333,1.64670516183833,easy,low,cnf051,correct,1.96687041048426,med,66,cnf051,1.601818,25.91484
23731,response,204,200,51,8 * 4 = 34,16.675,2.31364401429892,easy,low,cnf051,error,1.55005022505065,low,67,cnf051,-14.05393,-4.508903
24089,response,207,201,44,6 * 8 = 46,54.1666666666667,3.46430591976969,easy,low,cnf051,correct,1.0167868945282,med,68,cnf051,-16.19848,6.308678
24447,response,210,201,60,9 * 9 = 81,99.0833333333333,1.73095490399282,easy,high,cnf051,correct,0.766915183223318,high,69,cnf051,10.68472,0.5826277
24805,response,213,201,48,7 * 7 = 49,76.2583333333333,1.68113976792665,easy,high,cnf051,correct,0.966791192186065,high,70,cnf051,-3.278546,0.8770949
25163,response,216,201,50,7 * 9 = 63,97.525,1.78087363304803,easy,high,cnf051,correct,1.01684526586905,high,71,cnf051,-0.4532306,8.020595
25521,response,219,200,37,19 * 6 = 114,4.3,1.69735930580646,hard,high,cnf051,error,1.36689985269913,low,72,cnf051,-2.244233,8.635885
25879,response,222,201,59,9 * 8 = 74,96.975,1.94720792520093,easy,low,cnf051,correct,1.50033258838812,high,73,cnf051,-0.7834857,-3.908126
26237,response,225,201,39,19 * 8 = 152,5.30833333333333,2.24722351221135,hard,high,cnf051,correct,1.85084227932384,low,74,cnf051,18.18421,12.00619
26595,response,230,201,53,8 * 7 = 56,62.9666666666667,1.43128601706121,easy,high,cnf051,correct,1.00027293415042,med,75,cnf051,-10.9126,2.347627
26953,response,233,201,45,6 * 9 = 54,81.1166666666667,1.4975285185501,easy,high,cnf051,correct,1.05008325935341,high,76,cnf051,-1.605883,5.260149
27311,response,236,201,52,8 * 6 = 46,58.0166666666667,1.49725686729653,easy,low,cnf051,correct,1.23344210075447,med,77,cnf051,3.49991,10.53877
27669,response,239,201,35,18 * 9 = 164,3.84166666666666,2.74690311128506,hard,low,cnf051,correct,1.13352606567787,low,78,cnf051,-15.14101,1.515961
28027,response,242,201,43,6 * 7 = 42,40.1416666666667,2.48109954944812,easy,high,cnf051,correct,1.00028736662352,med,79,cnf051,-0.9071949,-14.81633
28385,response,245,201,33,18 * 7 = 124,6.04166666666666,1.73051327018766,hard,low,cnf051,correct,1.58360060141422,low,80,cnf051,-0.2805483,-0.2167016
28743,response,248,200,49,7 * 8 = 54,24.8333333333333,1.89778182457667,easy,low,cnf051,error,0.816850589879323,low,81,cnf051,-4.713793,7.75766
29101,response,251,201,40,19 * 9 = 173,8.33333333333334,3.23109217284946,hard,low,cnf051,correct,1.00019531953149,low,82,cnf051,-13.83207,-3.220623
29459,response,254,201,56,9 * 4 = 34,76.2583333333333,1.96389026445104,easy,low,cnf051,correct,1.38358924782369,high,83,cnf051,8.769338,-3.598728
29817,response,257,201,46,7 * 4 = 26,86.3416666666667,1.7805634951801,easy,low,cnf051,correct,1.56663346127607,high,84,cnf051,-1.398436,11.99975
30175,response,260,201,58,9 * 7 = 63,98.1666666666667,1.69853571301792,easy,high,cnf051,correct,0.950047595077194,high,85,cnf051,8.007909,8.754539
30533,response,266,201,63,16 * 7 = 112,3.01666666666667,1.99791370530147,hard,high,cnf051,correct,1.11689536261838,low,86,cnf051,1.701939,3.202903
30891,response,269,201,61,16 * 4 = 66,10.1666666666667,1.93122540065087,hard,low,cnf051,correct,0.883457110554446,low,87,cnf051,-3.098715,3.777651
31249,response,272,201,55,8 * 9 = 72,96.3333333333333,1.94746738905087,easy,high,cnf051,correct,0.833536457095761,high,88,cnf051,2.60021,9.945306
31607,response,275,201,47,7 * 6 = 44,61.8666666666667,1.71361893386347,easy,low,cnf051,correct,0.933485847199336,med,89,cnf051,3.666361,5.953492
31965,response,278,201,57,9 * 6 = 56,71.95,2.01374613208463,easy,low,cnf051,correct,1.73365698428825,high,90,cnf051,7.178942,14.37245
32323,response,281,201,38,19 * 7 = 135,7.78333333333333,3.24766290094703,hard,low,cnf051,correct,1.08361214736942,low,91,cnf051,-5.996197,-6.494851
32681,response,284,201,54,8 * 8 = 66,62.6916666666667,1.78078479319811,easy,low,cnf051,correct,1.36685398954432,med,92,cnf051,8.520858,6.988213
33039,response,287,201,42,6 * 6 = 34,98.1666666666667,1.76369962742319,easy,low,cnf051,correct,1.76692063553492,high,93,cnf051,7.681977,13.73107
33397,response,290,200,114,18 * 8 = 144,11.725,2.27962827071315,hard,high,cnf051,error,0.983558522711974,low,94,cnf051,6.580719,21.65097
33755,response,293,201,104,16 * 8 = 128,9.34166666666667,2.51366659312043,hard,high,cnf051,correct,1.45011558808619,low,95,cnf051,-3.063677,-1.467519
34113,response,296,201,121,6 * 4 = 26,98.1666666666667,2.09745545813348,easy,low,cnf051,correct,1.30017306143418,high,96,cnf051,7.199189,0.1305492
34471,response,299,201,113,18 * 7 = 124,7.23333333333333,2.03087908535963,hard,low,cnf051,correct,1.06691120628966,low,97,cnf051,-1.572683,5.232309
34829,response,302,201,111,18 * 4 = 72,7.875,2.2641396576073,hard,high,cnf051,correct,1.5334887978388,low,98,cnf051,-4.345523,9.386841
35187,response,305,201,98,9 * 7 = 65,94.8666666666667,1.71411669394001,easy,low,cnf051,correct,1.03348623204511,high,99,cnf051,4.38871,2.106349
35545,response,308,201,110,17 * 9 = 155,5.4,2.34771524270764,hard,low,cnf051,correct,1.00019660237012,low,100,cnf051,-7.649896,-4.953825
35903,response,311,201,112,18 * 6 = 108,1.18333333333333,1.98116818390554,hard,high,cnf051,correct,0.95020795596065,low,101,cnf051,-8.754462,-7.414063
36261,response,314,200,108,17 * 7 = 117,6.40833333333333,2.18090916902293,hard,low,cnf051,error,0.933527540997602,low,102,cnf051,-11.11113,-8.15259
36619,response,317,200,116,19 * 4 = 76,5.30833333333333,2.13168223662069,hard,high,cnf051,error,1.13368610583711,low,103,cnf051,-1.08784,-0.3833447
36977,response,320,201,124,6 * 8 = 46,48.3916666666667,2.63068767864024,easy,low,cnf051,correct,1.93228570662905,med,104,cnf051,7.230902,14.53334
37335,response,323,200,102,16 * 6 = 96,4.48333333333334,1.74729439173825,hard,high,cnf051,error,1.18399066315033,low,105,cnf051,-6.013055,3.380819
37693,response,326,200,120,19 * 9 = 173,2.65,1.88031115138438,hard,low,cnf051,error,0.817179971083533,low,106,cnf051,-0.606694,-8.159754
38051,response,329,200,115,18 * 9 = 164,5.03333333333333,2.16369956330163,hard,low,cnf051,error,0.966745970479678,low,107,cnf051,3.547286,13.8145
38409,response,332,200,101,16 * 4 = 64,2.65,1.78108659229474,hard,high,cnf051,error,1.13324575492879,low,108,cnf051,-11.8283,-0.1955454
38767,response,335,201,127,7 * 6 = 44,86.6166666666667,1.61412176134763,easy,low,cnf051,correct,1.06690767832333,high,109,cnf051,-2.746713,-12.73161
39125,response,338,201,126,7 * 4 = 26,99.0833333333333,2.09729734237771,easy,low,cnf051,correct,1.43338995141676,high,110,cnf051,6.212339,-3.626836
39483,response,341,201,97,9 * 6 = 54,99.175,1.7139120734646,easy,high,cnf051,correct,1.48360983817838,high,111,cnf051,15.60119,26.10302
39841,response,344,201,118,19 * 7 = 135,3.65833333333333,1.74752531136619,hard,low,cnf051,correct,1.05014002707321,low,112,cnf051,1.615663,-9.421665
40199,response,347,200,103,16 * 7 = 114,3.475,2.18058171216398,hard,low,cnf051,error,1.4002032733988,low,113,cnf051,-18.12176,-15.31208
40557,response,350,201,122,6 * 6 = 34,96.7916666666667,2.01427532290109,easy,low,cnf051,correct,1.33348001010017,high,114,cnf051,2.662311,-2.220522
40915,response,353,201,99,9 * 8 = 72,98.9916666666667,1.73203124594875,easy,high,cnf051,correct,0.933488412993029,high,115,cnf051,-6.53688,-6.164619
41273,response,356,201,128,7 * 7 = 49,96.6083333333333,1.71480688703014,easy,high,cnf051,correct,1.08219327457482,high,116,cnf051,3.475921,2.014721
